     #Energy           s           p           d       tot  
    -1.59159 -3985.25000 -7974.01000     0.00000-11959.26000
    -0.06959    -0.00000    -0.00000     0.00000    -0.00000
    -0.05959    -0.00000    -0.00000     0.00000    -0.00000
    -0.04959    -0.00000    -0.00000     0.00000    -0.00000
    -0.03959    -0.00000    -0.00000     0.00000    -0.00000
    -0.02959    -0.00000    -0.00000     0.00000    -0.00000
    -0.01959    -0.00000    -0.00000     0.00000    -0.00000
    -0.00959    -0.00000    -0.00000     0.00000    -0.00000
     0.00041    -0.00000    -0.00000     0.00000    -0.00000
     0.01041    -0.00000    -0.00000     0.00000    -0.00000
     0.02041    -0.00000    -0.00000     0.00000    -0.00000
     0.03041    -0.00000    -0.00000     0.00000    -0.00000
     0.04041    -0.00000    -0.00000     0.00000    -0.00000
     0.05041     0.00000     0.00000     0.00000     0.00000
     0.06041     0.00000     0.00000     0.00000     0.00000
     0.07041     0.00000     0.00000     0.00000     0.00000
     0.08041     0.00000     0.00000     0.00000     0.00000
     0.09041     0.00000     0.00000     0.00000     0.00000
     0.10041     0.00000     0.00000     0.00000     0.00000
     0.11041     0.00000     0.00000     0.00000     0.00000
     0.12041     0.00000     0.00000     0.00000     0.00000
     0.13041    -0.00000    -0.00000     0.00000    -0.00000
     0.14041    -0.00000    -0.00000     0.00000    -0.00000
     0.15041    -0.00000    -0.00000     0.00000    -0.00000
     0.16041    -0.00000    -0.00000     0.00000    -0.00000
     0.17041    -0.00000    -0.00000     0.00000    -0.00000
     0.18041    -0.00000    -0.00000     0.00000    -0.00000
     0.19041    -0.00000    -0.00000     0.00000    -0.00000
     0.20041    -0.00000    -0.00000     0.00000    -0.00000
     0.21041    -0.00000    -0.00000     0.00000    -0.00000
     0.22041    -0.00000    -0.00000     0.00000    -0.00000
     0.23041    -0.00000    -0.00000     0.00000    -0.00000
     0.24041    -0.00000    -0.00000     0.00000    -0.00000
     0.25041    -0.00000    -0.00000     0.00000    -0.00000
     0.26041    -0.00000    -0.00001     0.00000    -0.00001
     0.27041    -0.00000    -0.00005     0.00000    -0.00005
     0.28041    -0.00000    -0.00017     0.00000    -0.00017
     0.29041    -0.00000    -0.00054     0.00000    -0.00054
     0.30041    -0.00001    -0.00157     0.00000    -0.00157
     0.31041    -0.00002    -0.00421     0.00000    -0.00423
     0.32041    -0.00005    -0.01043     0.00000    -0.01048
     0.33041    -0.00010    -0.02388     0.00000    -0.02398
     0.34041    -0.00022    -0.05048     0.00000    -0.05070
     0.35041    -0.00043    -0.09856     0.00000    -0.09899
     0.36041    -0.00078    -0.17768     0.00000    -0.17845
     0.37041    -0.00129    -0.29580     0.00000    -0.29709
     0.38041    -0.00199    -0.45475     0.00000    -0.45674
     0.39041    -0.00282    -0.64560     0.00000    -0.64842
     0.40041    -0.00370    -0.84639     0.00000    -0.85008
     0.41041    -0.00448    -1.02470     0.00000    -1.02918
     0.42041    -0.00500    -1.14561     0.00000    -1.15062
     0.43041    -0.00517    -1.18280     0.00000    -1.18797
     0.44041    -0.00493    -1.12767     0.00000    -1.13260
     0.45041    -0.00434    -0.99289     0.00000    -0.99722
     0.46041    -0.00353    -0.80726     0.00000    -0.81079
     0.47041    -0.00265    -0.60611     0.00000    -0.60876
     0.48041    -0.00184    -0.42024     0.00000    -0.42208
     0.49041    -0.00118    -0.26908     0.00000    -0.27025
     0.50041    -0.00069    -0.15911     0.00000    -0.15980
     0.51041    -0.00038    -0.08687     0.00000    -0.08725
     0.52041    -0.00019    -0.04380     0.00000    -0.04399
     0.53041    -0.00009    -0.02040     0.00000    -0.02048
     0.54041    -0.00004    -0.00877     0.00000    -0.00881
     0.55041    -0.00002    -0.00348     0.00000    -0.00350
     0.56041    -0.00001    -0.00128     0.00000    -0.00129
     0.57041    -0.00000    -0.00045     0.00000    -0.00045
     0.58041    -0.00000    -0.00018     0.00000    -0.00018
     0.59041    -0.00000    -0.00020     0.00000    -0.00020
     0.60041    -0.00000    -0.00052     0.00000    -0.00052
     0.61041    -0.00001    -0.00149     0.00000    -0.00150
     0.62041    -0.00002    -0.00399     0.00000    -0.00401
     0.63041    -0.00005    -0.00988     0.00000    -0.00993
     0.64041    -0.00011    -0.02261     0.00000    -0.02272
     0.65041    -0.00023    -0.04777     0.00000    -0.04800
     0.66041    -0.00044    -0.09321     0.00000    -0.09366
     0.67041    -0.00080    -0.16799     0.00000    -0.16879
     0.68041    -0.00134    -0.27967     0.00000    -0.28101
     0.69041    -0.00206    -0.43026     0.00000    -0.43231
     0.70041    -0.00293    -0.61199     0.00000    -0.61492
     0.71041    -0.00387    -0.80572     0.00000    -0.80958
     0.72041    -0.00475    -0.98412     0.00000    -0.98888
     0.73041    -0.00547    -1.11946     0.00000    -1.12493
     0.74041    -0.00596    -1.19496     0.00000    -1.20092
     0.75041    -0.00625    -1.21229     0.00000    -1.21854
     0.76041    -0.00649    -1.19308     0.00000    -1.19957
     0.77041    -0.00685    -1.17076     0.00000    -1.17761
     0.78041    -0.00746    -1.17728     0.00000    -1.18475
     0.79041    -0.00839    -1.23058     0.00000    -1.23896
     0.80041    -0.00954    -1.32849     0.00000    -1.33803
     0.81041    -0.01074    -1.45248     0.00000    -1.46322
     0.82041    -0.01180    -1.57571     0.00000    -1.58751
     0.83041    -0.01254    -1.67402     0.00000    -1.68656
     0.84041    -0.01289    -1.72976     0.00000    -1.74265
     0.85041    -0.01282    -1.73378     0.00000    -1.74659
     0.86041    -0.01237    -1.68360     0.00000    -1.69597
     0.87041    -0.01165    -1.58360     0.00000    -1.59525
     0.88041    -0.01082    -1.44754     0.00000    -1.45836
     0.89041    -0.01017    -1.30132     0.00000    -1.31149
     0.90041    -0.01003    -1.18150     0.00000    -1.19153
     0.91141    -0.01076    -1.12714     0.00000    -1.13790
     0.92141    -0.01263    -1.16811     0.00000    -1.18074
     0.93141    -0.01563    -1.31304     0.00000    -1.32867
     0.94141    -0.01949    -1.54215     0.00000    -1.56164
     0.95141    -0.02360    -1.80939     0.00000    -1.83299
     0.96141    -0.02719    -2.05251     0.00000    -2.07969
     0.97141    -0.02950    -2.21063     0.00000    -2.24013
     0.98141    -0.03000    -2.24150     0.00000    -2.27150
     0.99141    -0.02860    -2.13464     0.00000    -2.16324
     1.00141    -0.02561    -1.91456     0.00000    -1.94017
     1.01141    -0.02174    -1.63322     0.00000    -1.65496
     1.02141    -0.01785    -1.35657     0.00000    -1.37443
     1.03141    -0.01478    -1.14665     0.00000    -1.16143
     1.04141    -0.01312    -1.04734     0.00000    -1.06046
     1.05141    -0.01318    -1.07566     0.00000    -1.08884
     1.06141    -0.01488    -1.21981     0.00000    -1.23469
     1.07141    -0.01789    -1.44393     0.00000    -1.46182
     1.08141    -0.02164    -1.69741     0.00000    -1.71906
     1.09141    -0.02546    -1.92628     0.00000    -1.95174
     1.10141    -0.02867    -2.08360     0.00000    -2.11227
     1.11141    -0.03066    -2.13792     0.00000    -2.16858
     1.12141    -0.03102    -2.07732     0.00000    -2.10834
     1.13141    -0.02960    -1.90871     0.00000    -1.93832
     1.14141    -0.02657    -1.65608     0.00000    -1.68265
     1.15141    -0.02237    -1.35377     0.00000    -1.37614
     1.16141    -0.01761    -1.04002     0.00000    -1.05763
     1.17141    -0.01293    -0.74884     0.00000    -0.76178
     1.18141    -0.00884    -0.50399     0.00000    -0.51283
     1.19141    -0.00562    -0.31629     0.00000    -0.32191
     1.20141    -0.00331    -0.18470     0.00000    -0.18801
     1.21141    -0.00181    -0.10019     0.00000    -0.10200
     1.22141    -0.00092    -0.05042     0.00000    -0.05133
     1.23141    -0.00043    -0.02351     0.00000    -0.02394
     1.24141    -0.00019    -0.01015     0.00000    -0.01033
     1.25141    -0.00007    -0.00405     0.00000    -0.00413
     1.26141    -0.00003    -0.00150     0.00000    -0.00153
     1.27141    -0.00001    -0.00052     0.00000    -0.00053
     1.28141    -0.00000    -0.00018     0.00000    -0.00019
     1.29141    -0.00000    -0.00013     0.00000    -0.00013
     1.30141    -0.00000    -0.00028     0.00000    -0.00028
     1.31141    -0.00000    -0.00083     0.00000    -0.00083
     1.32141    -0.00001    -0.00233     0.00000    -0.00234
     1.33141    -0.00002    -0.00608     0.00000    -0.00609
     1.34141    -0.00004    -0.01462     0.00000    -0.01466
     1.35141    -0.00009    -0.03249     0.00000    -0.03258
     1.36141    -0.00019    -0.06667     0.00000    -0.06686
     1.37141    -0.00036    -0.12633     0.00000    -0.12669
     1.38141    -0.00063    -0.22107     0.00000    -0.22170
     1.39141    -0.00102    -0.35731     0.00000    -0.35833
     1.40141    -0.00152    -0.53343     0.00000    -0.53495
     1.41141    -0.00210    -0.73590     0.00000    -0.73800
     1.42141    -0.00268    -0.93874     0.00000    -0.94142
     1.43141    -0.00318    -1.10892     0.00000    -1.11210
     1.44141    -0.00352    -1.21672     0.00000    -1.22024
     1.45141    -0.00367    -1.24771     0.00000    -1.25138
     1.46141    -0.00368    -1.21046     0.00000    -1.21414
     1.47141    -0.00365    -1.13547     0.00000    -1.13912
     1.48141    -0.00373    -1.06495     0.00000    -1.06868
     1.49141    -0.00403    -1.03681     0.00000    -1.04084
     1.50141    -0.00458    -1.06941     0.00000    -1.07399
     1.51141    -0.00531    -1.15380     0.00000    -1.15910
     1.52141    -0.00604    -1.25678     0.00000    -1.26282
     1.53141    -0.00656    -1.33351     0.00000    -1.34007
     1.54141    -0.00669    -1.34450     0.00000    -1.35119
     1.55141    -0.00635    -1.26993     0.00000    -1.27629
     1.56141    -0.00560    -1.11549     0.00000    -1.12108
     1.57141    -0.00456    -0.90792     0.00000    -0.91248
     1.58141    -0.00344    -0.68377     0.00000    -0.68721
     1.59141    -0.00240    -0.47654     0.00000    -0.47894
     1.60141    -0.00157    -0.30873     0.00000    -0.31029
     1.61141    -0.00099    -0.18957     0.00000    -0.19056
     1.62141    -0.00067    -0.11878     0.00000    -0.11945
     1.63141    -0.00063    -0.09241     0.00000    -0.09304
     1.64141    -0.00087    -0.10798     0.00000    -0.10885
     1.65141    -0.00145    -0.16662     0.00000    -0.16806
     1.66141    -0.00241    -0.27175     0.00000    -0.27415
     1.67141    -0.00378    -0.42446     0.00000    -0.42823
     1.68141    -0.00550    -0.61774     0.00000    -0.62325
     1.69141    -0.00742    -0.83209     0.00000    -0.83951
     1.70141    -0.00924    -1.03603     0.00000    -1.04527
     1.71141    -0.01065    -1.19282     0.00000    -1.20348
     1.72141    -0.01139    -1.27174     0.00000    -1.28314
     1.73141    -0.01137    -1.26017     0.00000    -1.27154
     1.74141    -0.01072    -1.16990     0.00000    -1.18062
     1.75141    -0.00980    -1.03546     0.00000    -1.04526
     1.76141    -0.00909    -0.90353     0.00000    -0.91262
     1.77141    -0.00901    -0.81866     0.00000    -0.82767
     1.78141    -0.00984    -0.81026     0.00000    -0.82010
     1.79141    -0.01158    -0.88519     0.00000    -0.89677
     1.80141    -0.01397    -1.02895     0.00000    -1.04292
     1.81141    -0.01656    -1.21353     0.00000    -1.23009
     1.82141    -0.01891    -1.41026     0.00000    -1.42917
     1.83141    -0.02073    -1.60095     0.00000    -1.62167
     1.84141    -0.02199    -1.78358     0.00000    -1.80557
     1.85141    -0.02295    -1.96857     0.00000    -1.99152
     1.86141    -0.02398    -2.16815     0.00000    -2.19213
     1.87141    -0.02537    -2.38455     0.00000    -2.40992
     1.88141    -0.02724    -2.60335     0.00000    -2.63059
     1.89141    -0.02944    -2.79594     0.00000    -2.82538
     1.90141    -0.03160    -2.92959     0.00000    -2.96119
     1.91241    -0.03330    -2.97735     0.00000    -3.01066
     1.92241    -0.03413    -2.92562     0.00000    -2.95975
     1.93241    -0.03380    -2.77449     0.00000    -2.80829
     1.94241    -0.03219    -2.53563     0.00000    -2.56782
     1.95241    -0.02934    -2.22916     0.00000    -2.25850
     1.96241    -0.02553    -1.88207     0.00000    -1.90760
     1.97241    -0.02119    -1.52708     0.00000    -1.54827
     1.98241    -0.01689    -1.20039     0.00000    -1.21728
     1.99241    -0.01320    -0.93753     0.00000    -0.95073
     2.00241    -0.01060    -0.76681     0.00000    -0.77741
     2.01241    -0.00936    -0.70289     0.00000    -0.71225
     2.02241    -0.00948    -0.74248     0.00000    -0.75196
     2.03241    -0.01069    -0.86361     0.00000    -0.87430
     2.04241    -0.01254    -1.02940     0.00000    -1.04194
     2.05241    -0.01447    -1.19695     0.00000    -1.21142
     2.06241    -0.01602    -1.32937     0.00000    -1.34538
     2.07241    -0.01692    -1.40692     0.00000    -1.42384
     2.08241    -0.01720    -1.43188     0.00000    -1.44908
     2.09241    -0.01707    -1.42468     0.00000    -1.44176
     2.10241    -0.01685    -1.41178     0.00000    -1.42862
     2.11241    -0.01671    -1.41280     0.00000    -1.42951
     2.12241    -0.01664    -1.43267     0.00000    -1.44931
     2.13241    -0.01647    -1.46483     0.00000    -1.48130
     2.14241    -0.01595    -1.50167     0.00000    -1.51762
     2.15241    -0.01497    -1.54564     0.00000    -1.56061
     2.16241    -0.01358    -1.61333     0.00000    -1.62691
     2.17241    -0.01203    -1.72849     0.00000    -1.74052
     2.18241    -0.01062    -1.90947     0.00000    -1.92010
     2.19241    -0.00959    -2.15542     0.00000    -2.16502
     2.20241    -0.00901    -2.44144     0.00000    -2.45045
     2.21241    -0.00878    -2.72327     0.00000    -2.73205
