     #Energy           s           p           d       tot  
     3.00341    -0.00000    -0.00248    -0.04020    -0.04268
     3.01341    -0.00000    -0.00259    -0.03945    -0.04204
     3.02341    -0.00000    -0.00269    -0.03818    -0.04087
     3.03341    -0.00000    -0.00281    -0.03713    -0.03994
     3.04341    -0.00000    -0.00294    -0.03668    -0.03962
     3.05341    -0.00000    -0.00304    -0.03677    -0.03981
     3.06341    -0.00001    -0.00308    -0.03699    -0.04007
     3.07341    -0.00001    -0.00302    -0.03681    -0.03984
     3.08341    -0.00001    -0.00288    -0.03579    -0.03868
     3.09341    -0.00001    -0.00265    -0.03373    -0.03640
     3.10341    -0.00002    -0.00237    -0.03070    -0.03309
     3.11341    -0.00002    -0.00206    -0.02698    -0.02906
     3.12341    -0.00002    -0.00175    -0.02299    -0.02477
     3.13341    -0.00002    -0.00146    -0.01918    -0.02066
     3.14341    -0.00002    -0.00119    -0.01596    -0.01718
     3.15341    -0.00002    -0.00097    -0.01362    -0.01461
     3.16341    -0.00003    -0.00079    -0.01224    -0.01305
     3.17341    -0.00003    -0.00065    -0.01168    -0.01236
     3.18341    -0.00003    -0.00056    -0.01165    -0.01224
     3.19341    -0.00003    -0.00049    -0.01174    -0.01226
     3.20341    -0.00002    -0.00044    -0.01163    -0.01209
     3.21341    -0.00002    -0.00039    -0.01116    -0.01157
     3.22341    -0.00002    -0.00034    -0.01039    -0.01075
     3.23341    -0.00002    -0.00030    -0.00961    -0.00993
     3.24341    -0.00001    -0.00029    -0.00918    -0.00948
     3.25341    -0.00001    -0.00032    -0.00944    -0.00977
     3.26341    -0.00001    -0.00042    -0.01066    -0.01108
     3.27341    -0.00000    -0.00061    -0.01295    -0.01356
     3.28341    -0.00000    -0.00091    -0.01636    -0.01727
     3.29341    -0.00000    -0.00132    -0.02081    -0.02213
     3.30341    -0.00000    -0.00181    -0.02615    -0.02796
     3.31341    -0.00001    -0.00233    -0.03201    -0.03434
     3.32341    -0.00001    -0.00280    -0.03779    -0.04060
     3.33341    -0.00001    -0.00314    -0.04267    -0.04582
     3.34341    -0.00001    -0.00331    -0.04575    -0.04907
     3.35341    -0.00001    -0.00328    -0.04634    -0.04963
     3.36341    -0.00002    -0.00309    -0.04422    -0.04732
     3.37341    -0.00002    -0.00282    -0.03973    -0.04256
     3.38341    -0.00002    -0.00258    -0.03382    -0.03641
     3.39341    -0.00001    -0.00246    -0.02773    -0.03021
     3.40341    -0.00001    -0.00255    -0.02275    -0.02532
     3.41341    -0.00001    -0.00286    -0.01989    -0.02276
     3.42341    -0.00001    -0.00334    -0.01971    -0.02306
     3.43341    -0.00002    -0.00389    -0.02216    -0.02606
     3.44341    -0.00002    -0.00436    -0.02663    -0.03101
     3.45341    -0.00002    -0.00462    -0.03199    -0.03664
     3.46341    -0.00003    -0.00459    -0.03687    -0.04148
     3.47341    -0.00003    -0.00425    -0.04005    -0.04433
     3.48341    -0.00003    -0.00367    -0.04079    -0.04449
     3.49341    -0.00003    -0.00298    -0.03924    -0.04225
     3.50341    -0.00003    -0.00232    -0.03641    -0.03875
     3.51341    -0.00003    -0.00178    -0.03412    -0.03592
     3.52341    -0.00003    -0.00142    -0.03459    -0.03604
     3.53341    -0.00003    -0.00126    -0.04006    -0.04135
     3.54341    -0.00003    -0.00127    -0.05229    -0.05359
     3.55341    -0.00004    -0.00141    -0.07211    -0.07356
     3.56341    -0.00005    -0.00163    -0.09897    -0.10065
     3.57341    -0.00006    -0.00190    -0.13080    -0.13276
     3.58341    -0.00007    -0.00222    -0.16420    -0.16648
     3.59341    -0.00008    -0.00259    -0.19530    -0.19796
     3.60341    -0.00009    -0.00307    -0.22070    -0.22386
     3.61341    -0.00009    -0.00375    -0.23840    -0.24224
     3.62341    -0.00009    -0.00469    -0.24830    -0.25308
     3.63341    -0.00009    -0.00594    -0.25160    -0.25763
     3.64341    -0.00009    -0.00747    -0.25010    -0.25765
     3.65341    -0.00008    -0.00915    -0.24560    -0.25483
     3.66341    -0.00007    -0.01081    -0.24000    -0.25088
     3.67341    -0.00006    -0.01224    -0.23710    -0.24940
     3.68341    -0.00005    -0.01330    -0.24520    -0.25855
     3.69341    -0.00005    -0.01395    -0.27970    -0.29370
     3.70341    -0.00004    -0.01424    -0.36630    -0.38058
     3.71341    -0.00004    -0.01425    -0.54240    -0.55669
     3.72341    -0.00004    -0.01409    -0.85510    -0.86923
     3.73341    -0.00005    -0.01379    -1.35300    -1.36684
     3.74341    -0.00006    -0.01340    -2.06900    -2.08246
     3.75341    -0.00008    -0.01291    -2.99600    -3.00899
     3.76341    -0.00010    -0.01235    -4.06900    -4.08145
     3.77341    -0.00012    -0.01171    -5.15200    -5.16383
     3.78341    -0.00014    -0.01098    -6.06500    -6.07612
     3.79341    -0.00015    -0.01012    -6.62500    -6.63527
     3.80341    -0.00015    -0.00911    -6.71000    -6.71926
     3.81341    -0.00014    -0.00796    -6.29500    -6.30311
     3.82341    -0.00013    -0.00674    -5.46900    -5.47587
     3.83341    -0.00011    -0.00558    -4.40000    -4.40569
     3.84341    -0.00008    -0.00464    -3.27800    -3.28272
     3.85341    -0.00006    -0.00404    -2.26300    -2.26710
     3.86341    -0.00004    -0.00387    -1.44900    -1.45291
     3.87341    -0.00003    -0.00410    -0.86330    -0.86743
     3.88341    -0.00002    -0.00463    -0.48240    -0.48705
     3.89341    -0.00002    -0.00530    -0.25780    -0.26312
     3.90341    -0.00002    -0.00595    -0.13800    -0.14397
     3.91441    -0.00003    -0.00645    -0.08099    -0.08746
     3.92441    -0.00003    -0.00670    -0.05765    -0.06438
     3.93441    -0.00004    -0.00667    -0.05029    -0.05699
     3.94441    -0.00004    -0.00637    -0.04908    -0.05549
     3.95441    -0.00004    -0.00585    -0.04896    -0.05485
     3.96441    -0.00004    -0.00516    -0.04755    -0.05274
     3.97441    -0.00003    -0.00435    -0.04404    -0.04842
     3.98441    -0.00003    -0.00350    -0.03857    -0.04210
     3.99441    -0.00002    -0.00269    -0.03192    -0.03464
     4.00441    -0.00002    -0.00200    -0.02506    -0.02708
     4.01441    -0.00002    -0.00146    -0.01891    -0.02039
     4.02441    -0.00002    -0.00111    -0.01406    -0.01519
     4.03441    -0.00002    -0.00094    -0.01067    -0.01163
     4.04441    -0.00002    -0.00093    -0.00857    -0.00953
     4.05441    -0.00003    -0.00104    -0.00743    -0.00850
     4.06441    -0.00003    -0.00122    -0.00691    -0.00816
     4.07441    -0.00003    -0.00146    -0.00684    -0.00833
     4.08441    -0.00003    -0.00176    -0.00730    -0.00909
     4.09441    -0.00003    -0.00216    -0.00853    -0.01073
     4.10441    -0.00003    -0.00273    -0.01090    -0.01366
     4.11441    -0.00004    -0.00353    -0.01464    -0.01821
     4.12441    -0.00005    -0.00460    -0.01970    -0.02435
     4.13441    -0.00007    -0.00589    -0.02562    -0.03158
     4.14441    -0.00008    -0.00727    -0.03154    -0.03890
     4.15441    -0.00010    -0.00856    -0.03641    -0.04507
     4.16441    -0.00011    -0.00955    -0.03929    -0.04895
     4.17441    -0.00011    -0.01010    -0.03968    -0.04989
     4.18441    -0.00012    -0.01016    -0.03774    -0.04802
     4.19441    -0.00012    -0.00981    -0.03426    -0.04420
     4.20441    -0.00014    -0.00926    -0.03040    -0.03980
     4.21441    -0.00017    -0.00872    -0.02733    -0.03621
     4.22441    -0.00021    -0.00836    -0.02585    -0.03442
     4.23441    -0.00026    -0.00827    -0.02621    -0.03475
     4.24441    -0.00032    -0.00841    -0.02804    -0.03677
     4.25441    -0.00038    -0.00866    -0.03059    -0.03962
     4.26441    -0.00042    -0.00895    -0.03296    -0.04233
     4.27441    -0.00044    -0.00928    -0.03439    -0.04412
     4.28441    -0.00044    -0.00978    -0.03447    -0.04469
     4.29441    -0.00042    -0.01058    -0.03316    -0.04416
     4.30441    -0.00037    -0.01177    -0.03071    -0.04285
     4.31441    -0.00032    -0.01327    -0.02753    -0.04112
     4.32441    -0.00026    -0.01483    -0.02404    -0.03913
     4.33441    -0.00020    -0.01609    -0.02064    -0.03693
     4.34441    -0.00014    -0.01674    -0.01763    -0.03451
     4.35441    -0.00010    -0.01664    -0.01522    -0.03196
     4.36441    -0.00008    -0.01591    -0.01356    -0.02955
     4.37441    -0.00006    -0.01480    -0.01272    -0.02758
     4.38441    -0.00005    -0.01363    -0.01263    -0.02631
     4.39441    -0.00005    -0.01263    -0.01315    -0.02583
     4.40441    -0.00006    -0.01185    -0.01403    -0.02594
     4.41441    -0.00006    -0.01123    -0.01504    -0.02633
     4.42441    -0.00008    -0.01064    -0.01601    -0.02673
     4.43441    -0.00009    -0.00998    -0.01690    -0.02698
     4.44441    -0.00012    -0.00924    -0.01777    -0.02714
     4.45441    -0.00016    -0.00850    -0.01878    -0.02744
     4.46441    -0.00022    -0.00785    -0.02004    -0.02811
     4.47441    -0.00029    -0.00737    -0.02160    -0.02926
     4.48441    -0.00037    -0.00708    -0.02339    -0.03085
     4.49441    -0.00046    -0.00693    -0.02524    -0.03262
     4.50441    -0.00053    -0.00682    -0.02698    -0.03433
     4.51441    -0.00059    -0.00668    -0.02848    -0.03575
     4.52441    -0.00064    -0.00643    -0.02967    -0.03674
     4.53441    -0.00067    -0.00607    -0.03058    -0.03733
     4.54441    -0.00070    -0.00562    -0.03124    -0.03756
     4.55441    -0.00071    -0.00513    -0.03165    -0.03749
     4.56441    -0.00072    -0.00464    -0.03171    -0.03707
     4.57441    -0.00072    -0.00419    -0.03121    -0.03611
     4.58441    -0.00069    -0.00380    -0.02993    -0.03442
     4.59441    -0.00064    -0.00350    -0.02775    -0.03189
     4.60441    -0.00056    -0.00331    -0.02468    -0.02855
     4.61441    -0.00047    -0.00330    -0.02101    -0.02478
     4.62441    -0.00037    -0.00357    -0.01716    -0.02110
     4.63441    -0.00027    -0.00424    -0.01367    -0.01818
     4.64441    -0.00019    -0.00542    -0.01101    -0.01663
     4.65441    -0.00014    -0.00715    -0.00950    -0.01678
     4.66441    -0.00010    -0.00931    -0.00925    -0.01866
     4.67441    -0.00009    -0.01168    -0.01018    -0.02195
     4.68441    -0.00011    -0.01396    -0.01203    -0.02610
     4.69441    -0.00015    -0.01584    -0.01446    -0.03045
     4.70441    -0.00021    -0.01714    -0.01715    -0.03450
     4.71441    -0.00029    -0.01785    -0.01981    -0.03795
     4.72441    -0.00039    -0.01811    -0.02228    -0.04078
     4.73441    -0.00049    -0.01817    -0.02449    -0.04315
     4.74441    -0.00060    -0.01823    -0.02642    -0.04525
     4.75441    -0.00070    -0.01845    -0.02808    -0.04723
     4.76441    -0.00079    -0.01886    -0.02944    -0.04909
     4.77441    -0.00086    -0.01943    -0.03042    -0.05071
     4.78441    -0.00090    -0.02013    -0.03091    -0.05194
     4.79441    -0.00091    -0.02096    -0.03078    -0.05265
     4.80441    -0.00088    -0.02202    -0.02999    -0.05289
     4.81441    -0.00082    -0.02338    -0.02858    -0.05278
     4.82441    -0.00073    -0.02508    -0.02673    -0.05254
     4.83441    -0.00063    -0.02699    -0.02470    -0.05232
     4.84441    -0.00052    -0.02882    -0.02275    -0.05209
     4.85441    -0.00041    -0.03016    -0.02107    -0.05164
     4.86441    -0.00032    -0.03063    -0.01974    -0.05069
     4.87441    -0.00024    -0.02994    -0.01869    -0.04887
     4.88441    -0.00018    -0.02803    -0.01775    -0.04596
     4.89441    -0.00014    -0.02505    -0.01671    -0.04190
     4.90441    -0.00011    -0.02132    -0.01541    -0.03684
     4.91541    -0.00008    -0.01729    -0.01375    -0.03112
     4.92541    -0.00006    -0.01340    -0.01179    -0.02525
     4.93541    -0.00006    -0.01006    -0.00971    -0.01983
     4.94541    -0.00006    -0.00755    -0.00776    -0.01536
     4.95541    -0.00007    -0.00602    -0.00616    -0.01226
     4.96541    -0.00010    -0.00550    -0.00511    -0.01071
     4.97541    -0.00013    -0.00589    -0.00464    -0.01067
     4.98541    -0.00017    -0.00702    -0.00470    -0.01189
     4.99541    -0.00022    -0.00865    -0.00512    -0.01399
     5.00541    -0.00026    -0.01060    -0.00572    -0.01658
     5.01541    -0.00029    -0.01273    -0.00631    -0.01933
     5.02541    -0.00031    -0.01501    -0.00680    -0.02212
     5.03541    -0.00033    -0.01744    -0.00714    -0.02491
     5.04541    -0.00033    -0.02002    -0.00736    -0.02771
     5.05541    -0.00033    -0.02264    -0.00748    -0.03045
     5.06541    -0.00033    -0.02507    -0.00753    -0.03293
     5.07541    -0.00032    -0.02702    -0.00754    -0.03489
     5.08541    -0.00031    -0.02822    -0.00757    -0.03610
     5.09541    -0.00029    -0.02858    -0.00774    -0.03661
     5.10541    -0.00027    -0.02820    -0.00828    -0.03675
     5.11541    -0.00025    -0.02730    -0.00948    -0.03703
     5.12541    -0.00025    -0.02616    -0.01168    -0.03809
     5.13541    -0.00027    -0.02498    -0.01511    -0.04036
     5.14541    -0.00031    -0.02386    -0.01987    -0.04404
     5.15541    -0.00040    -0.02283    -0.02581    -0.04904
     5.16541    -0.00055    -0.02191    -0.03255    -0.05501
     5.17541    -0.00075    -0.02113    -0.03953    -0.06141
     5.18541    -0.00101    -0.02051    -0.04619    -0.06771
     5.19541    -0.00134    -0.02007    -0.05199    -0.07340
     5.20541    -0.00170    -0.01978    -0.05652    -0.07800
     5.21541    -0.00206    -0.01959    -0.05946    -0.08111
     5.22541    -0.00238    -0.01945    -0.06055    -0.08238
     5.23541    -0.00260    -0.01939    -0.05965    -0.08164
     5.24541    -0.00268    -0.01951    -0.05677    -0.07896
     5.25541    -0.00261    -0.01999    -0.05218    -0.07478
     5.26541    -0.00241    -0.02107    -0.04637    -0.06985
     5.27541    -0.00212    -0.02289    -0.04001    -0.06502
     5.28541    -0.00179    -0.02543    -0.03371    -0.06093
     5.29541    -0.00147    -0.02842    -0.02795    -0.05784
     5.30541    -0.00118    -0.03135    -0.02299    -0.05552
     5.31541    -0.00093    -0.03359    -0.01886    -0.05338
     5.32541    -0.00073    -0.03461    -0.01551    -0.05085
     5.33541    -0.00058    -0.03416    -0.01282    -0.04756
     5.34541    -0.00046    -0.03235    -0.01069    -0.04350
     5.35541    -0.00037    -0.02959    -0.00905    -0.03901
     5.36541    -0.00030    -0.02643    -0.00781    -0.03453
     5.37541    -0.00024    -0.02333    -0.00687    -0.03044
     5.38541    -0.00020    -0.02059    -0.00615    -0.02694
     5.39541    -0.00017    -0.01826    -0.00557    -0.02400
     5.40541    -0.00016    -0.01630    -0.00506    -0.02152
     5.41541    -0.00016    -0.01462    -0.00462    -0.01939
     5.42541    -0.00017    -0.01317    -0.00427    -0.01761
     5.43541    -0.00020    -0.01200    -0.00408    -0.01628
     5.44541    -0.00025    -0.01118    -0.00414    -0.01557
     5.45541    -0.00033    -0.01077    -0.00455    -0.01564
     5.46541    -0.00043    -0.01078    -0.00539    -0.01660
     5.47541    -0.00058    -0.01119    -0.00675    -0.01851
     5.48541    -0.00076    -0.01198    -0.00865    -0.02139
     5.49541    -0.00099    -0.01309    -0.01108    -0.02516
     5.50541    -0.00125    -0.01451    -0.01388    -0.02964
     5.51541    -0.00152    -0.01616    -0.01683    -0.03451
     5.52541    -0.00177    -0.01799    -0.01958    -0.03934
     5.53541    -0.00197    -0.01986    -0.02180    -0.04363
     5.54541    -0.00208    -0.02169    -0.02322    -0.04699
     5.55541    -0.00210    -0.02335    -0.02372    -0.04917
     5.56541    -0.00204    -0.02477    -0.02338    -0.05019
     5.57541    -0.00191    -0.02581    -0.02241    -0.05013
     5.58541    -0.00175    -0.02635    -0.02110    -0.04920
     5.59541    -0.00159    -0.02620    -0.01968    -0.04747
     5.60541    -0.00145    -0.02524    -0.01829    -0.04498
     5.61541    -0.00133    -0.02346    -0.01696    -0.04175
     5.62541    -0.00123    -0.02104    -0.01569    -0.03796
     5.63541    -0.00113    -0.01830    -0.01446    -0.03389
     5.64541    -0.00103    -0.01564    -0.01330    -0.02997
     5.65541    -0.00093    -0.01342    -0.01227    -0.02662
     5.66541    -0.00082    -0.01185    -0.01142    -0.02409
     5.67541    -0.00072    -0.01096    -0.01079    -0.02247
     5.68541    -0.00063    -0.01068    -0.01039    -0.02170
     5.69541    -0.00055    -0.01088    -0.01020    -0.02163
     5.70541    -0.00048    -0.01144    -0.01020    -0.02212
     5.71541    -0.00044    -0.01230    -0.01032    -0.02306
     5.72541    -0.00043    -0.01345    -0.01050    -0.02438
     5.73541    -0.00045    -0.01482    -0.01069    -0.02596
     5.74541    -0.00050    -0.01631    -0.01089    -0.02770
     5.75541    -0.00059    -0.01769    -0.01115    -0.02943
     5.76541    -0.00070    -0.01870    -0.01152    -0.03092
     5.77541    -0.00085    -0.01910    -0.01206    -0.03201
     5.78541    -0.00101    -0.01879    -0.01276    -0.03256
     5.79541    -0.00118    -0.01782    -0.01352    -0.03252
     5.80541    -0.00133    -0.01642    -0.01419    -0.03194
     5.81541    -0.00144    -0.01493    -0.01463    -0.03100
     5.82541    -0.00150    -0.01370    -0.01472    -0.02992
     5.83541    -0.00150    -0.01295    -0.01444    -0.02889
     5.84541    -0.00145    -0.01280    -0.01382    -0.02807
     5.85541    -0.00135    -0.01318    -0.01293    -0.02746
     5.86541    -0.00122    -0.01399    -0.01184    -0.02705
     5.87541    -0.00109    -0.01517    -0.01064    -0.02690
     5.88541    -0.00096    -0.01672    -0.00943    -0.02711
     5.89541    -0.00087    -0.01872    -0.00831    -0.02791
     5.90541    -0.00083    -0.02120    -0.00743    -0.02946
     5.91641    -0.00085    -0.02413    -0.00692    -0.03189
     5.92641    -0.00093    -0.02730    -0.00687    -0.03510
     5.93641    -0.00106    -0.03038    -0.00733    -0.03877
     5.94641    -0.00124    -0.03300    -0.00825    -0.04249
     5.95641    -0.00142    -0.03484    -0.00954    -0.04580
     5.96641    -0.00160    -0.03572    -0.01102    -0.04834
     5.97641    -0.00177    -0.03556    -0.01256    -0.04989
     5.98641    -0.00190    -0.03446    -0.01407    -0.05043
     5.99641    -0.00202    -0.03262    -0.01556    -0.05020
     6.00641    -0.00215    -0.03036    -0.01712    -0.04963
     6.01641    -0.00229    -0.02800    -0.01888    -0.04917
     6.02641    -0.00247    -0.02585    -0.02091    -0.04923
     6.03641    -0.00267    -0.02409    -0.02310    -0.04986
     6.04641    -0.00287    -0.02275    -0.02517    -0.05079
     6.05641    -0.00301    -0.02173    -0.02672    -0.05146
     6.06641    -0.00307    -0.02089    -0.02739    -0.05135
     6.07641    -0.00302    -0.02016    -0.02694    -0.05012
     6.08641    -0.00287    -0.01962    -0.02546    -0.04795
     6.09641    -0.00265    -0.01943    -0.02327    -0.04535
     6.10641    -0.00242    -0.01978    -0.02085    -0.04305
     6.11641    -0.00223    -0.02073    -0.01868    -0.04164
     6.12641    -0.00213    -0.02219    -0.01708    -0.04140
     6.13641    -0.00211    -0.02387    -0.01619    -0.04217
     6.14641    -0.00216    -0.02541    -0.01595    -0.04352
     6.15641    -0.00228    -0.02651    -0.01620    -0.04499
     6.16641    -0.00243    -0.02704    -0.01677    -0.04623
     6.17641    -0.00261    -0.02705    -0.01754    -0.04720
     6.18641    -0.00282    -0.02676    -0.01847    -0.04805
     6.19641    -0.00309    -0.02639    -0.01960    -0.04908
     6.20641    -0.00344    -0.02611    -0.02098    -0.05053
     6.21641    -0.00387    -0.02595    -0.02272    -0.05255
     6.22641    -0.00439    -0.02581    -0.02483    -0.05503
     6.23641    -0.00497    -0.02553    -0.02729    -0.05779
     6.24641    -0.00556    -0.02502    -0.02997    -0.06055
     6.25641    -0.00610    -0.02429    -0.03269    -0.06308
     6.26641    -0.00654    -0.02353    -0.03519    -0.06526
     6.27641    -0.00684    -0.02299    -0.03722    -0.06705
     6.28641    -0.00696    -0.02297    -0.03858    -0.06851
     6.29641    -0.00690    -0.02365    -0.03909    -0.06964
     6.30641    -0.00667    -0.02506    -0.03870    -0.07043
     6.31641    -0.00628    -0.02703    -0.03743    -0.07074
     6.32641    -0.00577    -0.02922    -0.03539    -0.07039
     6.33641    -0.00519    -0.03115    -0.03278    -0.06911
     6.34641    -0.00455    -0.03233    -0.02976    -0.06664
     6.35641    -0.00390    -0.03239    -0.02651    -0.06280
     6.36641    -0.00326    -0.03123    -0.02317    -0.05766
     6.37641    -0.00266    -0.02910    -0.01985    -0.05161
     6.38641    -0.00212    -0.02658    -0.01667    -0.04537
     6.39641    -0.00165    -0.02443    -0.01377    -0.03985
     6.40641    -0.00127    -0.02333    -0.01130    -0.03590
     6.41641    -0.00099    -0.02364    -0.00940    -0.03403
     6.42641    -0.00082    -0.02528    -0.00815    -0.03425
     6.43641    -0.00076    -0.02768    -0.00758    -0.03602
     6.44641    -0.00079    -0.03008    -0.00759    -0.03847
     6.45641    -0.00089    -0.03171    -0.00802    -0.04062
     6.46641    -0.00100    -0.03215    -0.00861    -0.04177
     6.47641    -0.00110    -0.03139    -0.00911    -0.04160
     6.48641    -0.00114    -0.02984    -0.00927    -0.04025
     6.49641    -0.00111    -0.02812    -0.00899    -0.03822
     6.50641    -0.00101    -0.02685    -0.00827    -0.03612
     6.51641    -0.00086    -0.02645    -0.00722    -0.03453
     6.52641    -0.00070    -0.02708    -0.00605    -0.03383
     6.53641    -0.00056    -0.02860    -0.00495    -0.03411
     6.54641    -0.00045    -0.03059    -0.00409    -0.03513
     6.55641    -0.00039    -0.03251    -0.00356    -0.03645
     6.56641    -0.00037    -0.03373    -0.00336    -0.03746
     6.57641    -0.00039    -0.03378    -0.00349    -0.03766
     6.58641    -0.00045    -0.03246    -0.00388    -0.03679
     6.59641    -0.00054    -0.02991    -0.00449    -0.03494
     6.60641    -0.00065    -0.02660    -0.00528    -0.03253
     6.61641    -0.00078    -0.02314    -0.00620    -0.03012
     6.62641    -0.00092    -0.02010    -0.00720    -0.02822
     6.63641    -0.00108    -0.01786    -0.00821    -0.02715
     6.64641    -0.00125    -0.01656    -0.00919    -0.02700
     6.65641    -0.00144    -0.01613    -0.01012    -0.02768
     6.66641    -0.00165    -0.01638    -0.01101    -0.02904
     6.67641    -0.00188    -0.01706    -0.01187    -0.03081
     6.68641    -0.00213    -0.01792    -0.01264    -0.03269
     6.69641    -0.00234    -0.01874    -0.01323    -0.03431
     6.70641    -0.00249    -0.01934    -0.01350    -0.03533
     6.71641    -0.00255    -0.01961    -0.01332    -0.03548
     6.72641    -0.00249    -0.01957    -0.01270    -0.03476
     6.73641    -0.00237    -0.01930    -0.01176    -0.03343
     6.74641    -0.00224    -0.01895    -0.01079    -0.03198
     6.75641    -0.00222    -0.01862    -0.01016    -0.03100
     6.76641    -0.00239    -0.01836    -0.01024    -0.03099
     6.77641    -0.00284    -0.01814    -0.01131    -0.03229
     6.78641    -0.00359    -0.01788    -0.01347    -0.03494
     6.79641    -0.00461    -0.01753    -0.01659    -0.03873
     6.80641    -0.00579    -0.01707    -0.02034    -0.04320
     6.81641    -0.00697    -0.01648    -0.02420    -0.04765
     6.82641    -0.00796    -0.01579    -0.02760    -0.05135
     6.83641    -0.00861    -0.01502    -0.03001    -0.05364
     6.84641    -0.00880    -0.01418    -0.03105    -0.05403
     6.85641    -0.00851    -0.01327    -0.03064    -0.05242
     6.86641    -0.00783    -0.01234    -0.02897    -0.04913
     6.87641    -0.00688    -0.01146    -0.02648    -0.04482
     6.88641    -0.00585    -0.01075    -0.02375    -0.04035
     6.89641    -0.00491    -0.01032    -0.02140    -0.03663
     6.90641    -0.00420    -0.01020    -0.01987    -0.03427
     6.91741    -0.00378    -0.01035    -0.01939    -0.03352
     6.92741    -0.00364    -0.01065    -0.01985    -0.03413
     6.93741    -0.00372    -0.01091    -0.02090    -0.03553
     6.94741    -0.00393    -0.01096    -0.02202    -0.03691
     6.95741    -0.00417    -0.01068    -0.02269    -0.03754
     6.96741    -0.00434    -0.01010    -0.02256    -0.03700
     6.97741    -0.00438    -0.00931    -0.02151    -0.03520
     6.98741    -0.00426    -0.00847    -0.01966    -0.03239
     6.99741    -0.00400    -0.00776    -0.01731    -0.02907
     7.00741    -0.00362    -0.00733    -0.01478    -0.02574
     7.01741    -0.00320    -0.00730    -0.01237    -0.02286
     7.02741    -0.00277    -0.00777    -0.01028    -0.02082
     7.03741    -0.00239    -0.00887    -0.00862    -0.01988
     7.04741    -0.00209    -0.01079    -0.00742    -0.02031
     7.05741    -0.00191    -0.01368    -0.00670    -0.02228
     7.06741    -0.00186    -0.01764    -0.00643    -0.02593
     7.07741    -0.00198    -0.02263    -0.00662    -0.03123
     7.08741    -0.00230    -0.02839    -0.00726    -0.03795
     7.09741    -0.00284    -0.03443    -0.00836    -0.04563
     7.10741    -0.00363    -0.04010    -0.00994    -0.05367
     7.11741    -0.00469    -0.04466    -0.01204    -0.06139
     7.12741    -0.00604    -0.04744    -0.01472    -0.06820
     7.13741    -0.00764    -0.04807    -0.01799    -0.07370
     7.14741    -0.00948    -0.04655    -0.02183    -0.07786
     7.15741    -0.01146    -0.04339    -0.02610    -0.08095
     7.16741    -0.01346    -0.03942    -0.03053    -0.08341
     7.17741    -0.01534    -0.03564    -0.03473    -0.08571
     7.18741    -0.01689    -0.03279    -0.03825    -0.08793
     7.19741    -0.01795    -0.03122    -0.04064    -0.08981
     7.20741    -0.01839    -0.03075    -0.04161    -0.09075
     7.21741    -0.01815    -0.03085    -0.04105    -0.09005
     7.22741    -0.01731    -0.03083    -0.03911    -0.08725
     7.23741    -0.01600    -0.03017    -0.03614    -0.08231
     7.24741    -0.01442    -0.02864    -0.03256    -0.07562
     7.25741    -0.01274    -0.02636    -0.02876    -0.06786
     7.26741    -0.01108    -0.02368    -0.02504    -0.05980
     7.27741    -0.00950    -0.02101    -0.02156    -0.05207
     7.28741    -0.00801    -0.01870    -0.01840    -0.04512
     7.29741    -0.00663    -0.01698    -0.01559    -0.03920
     7.30741    -0.00534    -0.01596    -0.01318    -0.03448
     7.31741    -0.00418    -0.01570    -0.01120    -0.03108
     7.32741    -0.00316    -0.01621    -0.00970    -0.02907
     7.33741    -0.00233    -0.01745    -0.00863    -0.02841
     7.34741    -0.00168    -0.01925    -0.00794    -0.02887
     7.35741    -0.00121    -0.02127    -0.00749    -0.02997
     7.36741    -0.00090    -0.02308    -0.00713    -0.03111
     7.37741    -0.00072    -0.02419    -0.00677    -0.03168
     7.38741    -0.00065    -0.02432    -0.00634    -0.03131
     7.39741    -0.00069    -0.02348    -0.00587    -0.03003
     7.40741    -0.00084    -0.02205    -0.00545    -0.02834
     7.41741    -0.00115    -0.02069    -0.00526    -0.02710
     7.42741    -0.00171    -0.02014    -0.00548    -0.02733
     7.43741    -0.00263    -0.02106    -0.00632    -0.03001
     7.44741    -0.00406    -0.02377    -0.00800    -0.03582
     7.45741    -0.00612    -0.02812    -0.01064    -0.04488
     7.46741    -0.00889    -0.03355    -0.01428    -0.05672
     7.47741    -0.01227    -0.03913    -0.01876    -0.07016
     7.48741    -0.01603    -0.04384    -0.02371    -0.08358
     7.49741    -0.01978    -0.04689    -0.02859    -0.09526
     7.50741    -0.02308    -0.04793    -0.03282    -0.10383
     7.51741    -0.02550    -0.04716    -0.03590    -0.10856
     7.52741    -0.02680    -0.04516    -0.03754    -0.10950
     7.53741    -0.02689    -0.04263    -0.03773    -0.10725
     7.54741    -0.02590    -0.04010    -0.03666    -0.10266
     7.55741    -0.02409    -0.03778    -0.03463    -0.09650
     7.56741    -0.02176    -0.03560    -0.03201    -0.08937
     7.57741    -0.01927    -0.03333    -0.02915    -0.08175
     7.58741    -0.01695    -0.03081    -0.02637    -0.07413
     7.59741    -0.01509    -0.02803    -0.02398    -0.06710
     7.60741    -0.01388    -0.02515    -0.02217    -0.06120
     7.61741    -0.01339    -0.02240    -0.02105    -0.05684
     7.62741    -0.01351    -0.02000    -0.02057    -0.05408
     7.63741    -0.01398    -0.01809    -0.02050    -0.05257
     7.64741    -0.01447    -0.01670    -0.02056    -0.05173
     7.65741    -0.01466    -0.01580    -0.02042    -0.05088
