     #Energy           s           p           d       tot  
     1.12141    -0.00054    -0.09388     0.00000    -0.09442
     1.13141    -0.00051    -0.09242     0.00000    -0.09293
     1.14141    -0.00046    -0.08517     0.00000    -0.08563
     1.15141    -0.00038    -0.07326     0.00000    -0.07364
     1.16141    -0.00030    -0.05868     0.00000    -0.05898
     1.17141    -0.00022    -0.04369     0.00000    -0.04391
     1.18141    -0.00015    -0.03018     0.00000    -0.03034
     1.19141    -0.00010    -0.01933     0.00000    -0.01943
     1.20141    -0.00006    -0.01146     0.00000    -0.01152
     1.21141    -0.00003    -0.00629     0.00000    -0.00632
     1.22141    -0.00002    -0.00319     0.00000    -0.00321
     1.23141    -0.00001    -0.00150     0.00000    -0.00151
     1.24141    -0.00000    -0.00065     0.00000    -0.00065
     1.25141    -0.00000    -0.00026     0.00000    -0.00026
     1.26141    -0.00000    -0.00010     0.00000    -0.00010
     1.27141    -0.00000    -0.00003     0.00000    -0.00003
     1.28141    -0.00000    -0.00001     0.00000    -0.00001
     1.29141    -0.00000    -0.00002     0.00000    -0.00002
     1.30141    -0.00000    -0.00005     0.00000    -0.00005
     1.31141    -0.00000    -0.00014     0.00000    -0.00014
     1.32141    -0.00000    -0.00040     0.00000    -0.00040
     1.33141    -0.00000    -0.00104     0.00000    -0.00104
     1.34141    -0.00000    -0.00251     0.00000    -0.00251
     1.35141    -0.00000    -0.00558     0.00000    -0.00559
     1.36141    -0.00000    -0.01146     0.00000    -0.01146
     1.37141    -0.00000    -0.02171     0.00000    -0.02171
     1.38141    -0.00001    -0.03799     0.00000    -0.03800
     1.39141    -0.00001    -0.06140     0.00000    -0.06141
     1.40141    -0.00001    -0.09163     0.00000    -0.09164
     1.41141    -0.00002    -0.12629     0.00000    -0.12631
     1.42141    -0.00003    -0.16086     0.00000    -0.16089
     1.43141    -0.00003    -0.18924     0.00000    -0.18927
     1.44141    -0.00004    -0.20600     0.00000    -0.20604
     1.45141    -0.00004    -0.20783     0.00000    -0.20787
     1.46141    -0.00004    -0.19507     0.00000    -0.19511
     1.47141    -0.00005    -0.17165     0.00000    -0.17170
     1.48141    -0.00006    -0.14378     0.00000    -0.14384
     1.49141    -0.00007    -0.11761     0.00000    -0.11768
     1.50141    -0.00009    -0.09743     0.00000    -0.09751
     1.51141    -0.00011    -0.08460     0.00000    -0.08470
     1.52141    -0.00012    -0.07779     0.00000    -0.07792
     1.53141    -0.00014    -0.07405     0.00000    -0.07419
     1.54141    -0.00014    -0.07027     0.00000    -0.07041
     1.55141    -0.00013    -0.06433     0.00000    -0.06446
     1.56141    -0.00012    -0.05564     0.00000    -0.05576
     1.57141    -0.00010    -0.04495     0.00000    -0.04505
     1.58141    -0.00007    -0.03373     0.00000    -0.03380
     1.59141    -0.00005    -0.02345     0.00000    -0.02350
     1.60141    -0.00003    -0.01515     0.00000    -0.01518
     1.61141    -0.00002    -0.00921     0.00000    -0.00923
     1.62141    -0.00002    -0.00556     0.00000    -0.00558
     1.63141    -0.00002    -0.00394     0.00000    -0.00395
     1.64141    -0.00002    -0.00409     0.00000    -0.00411
     1.65141    -0.00004    -0.00593     0.00000    -0.00597
     1.66141    -0.00006    -0.00949     0.00000    -0.00955
     1.67141    -0.00010    -0.01476     0.00000    -0.01485
     1.68141    -0.00014    -0.02146     0.00000    -0.02160
     1.69141    -0.00019    -0.02892     0.00000    -0.02911
     1.70141    -0.00024    -0.03607     0.00000    -0.03631
     1.71141    -0.00027    -0.04171     0.00000    -0.04198
     1.72141    -0.00029    -0.04488     0.00000    -0.04517
     1.73141    -0.00028    -0.04543     0.00000    -0.04571
     1.74141    -0.00026    -0.04417     0.00000    -0.04443
     1.75141    -0.00022    -0.04287     0.00000    -0.04308
     1.76141    -0.00017    -0.04381     0.00000    -0.04398
     1.77141    -0.00013    -0.04910     0.00000    -0.04923
     1.78141    -0.00010    -0.05993     0.00000    -0.06003
     1.79141    -0.00007    -0.07600     0.00000    -0.07607
     1.80141    -0.00006    -0.09546     0.00000    -0.09552
     1.81141    -0.00006    -0.11539     0.00000    -0.11545
     1.82141    -0.00007    -0.13273     0.00000    -0.13280
     1.83141    -0.00008    -0.14528     0.00000    -0.14536
     1.84141    -0.00010    -0.15249     0.00000    -0.15259
     1.85141    -0.00012    -0.15525     0.00000    -0.15538
     1.86141    -0.00015    -0.15529     0.00000    -0.15544
     1.87141    -0.00018    -0.15415     0.00000    -0.15433
     1.88141    -0.00021    -0.15263     0.00000    -0.15284
     1.89141    -0.00023    -0.15060     0.00000    -0.15083
     1.90141    -0.00024    -0.14753     0.00000    -0.14777
     1.91241    -0.00024    -0.14287     0.00000    -0.14312
     1.92241    -0.00023    -0.13633     0.00000    -0.13656
     1.93241    -0.00021    -0.12773     0.00000    -0.12794
     1.94241    -0.00018    -0.11702     0.00000    -0.11719
     1.95241    -0.00014    -0.10419     0.00000    -0.10434
     1.96241    -0.00011    -0.08955     0.00000    -0.08966
     1.97241    -0.00009    -0.07391     0.00000    -0.07400
     1.98241    -0.00007    -0.05861     0.00000    -0.05868
     1.99241    -0.00007    -0.04524     0.00000    -0.04531
     2.00241    -0.00008    -0.03524     0.00000    -0.03532
     2.01241    -0.00011    -0.02950     0.00000    -0.02961
     2.02241    -0.00015    -0.02816     0.00000    -0.02832
     2.03241    -0.00020    -0.03061     0.00000    -0.03081
     2.04241    -0.00026    -0.03578     0.00000    -0.03604
     2.05241    -0.00031    -0.04252     0.00000    -0.04283
     2.06241    -0.00034    -0.05014     0.00000    -0.05047
     2.07241    -0.00034    -0.05861     0.00000    -0.05896
     2.08241    -0.00033    -0.06862     0.00000    -0.06895
     2.09241    -0.00030    -0.08101     0.00000    -0.08131
